Date,Headline Inflation
2016-06-06,18.37
2016-06-07,18.37
2016-06-08,18.37
2016-06-09,18.37
2016-06-10,18.37
2016-06-11,18.37
2016-06-12,18.37
2016-06-13,18.37
2016-06-14,18.37
2016-06-15,18.37
2016-06-16,18.37
2016-06-17,18.37
2016-06-18,18.37
2016-06-19,18.37
2016-06-20,18.37
2016-06-21,18.37
2016-06-22,18.37
2016-06-23,18.37
2016-06-24,18.37
2016-06-25,18.37
2016-06-26,18.37
2016-06-27,18.37
2016-06-28,18.37
2016-06-29,18.37
2016-06-30,18.37
2016-07-01,16.72
2016-07-02,16.72
2016-07-03,16.72
2016-07-04,16.72
2016-07-05,16.72
2016-07-06,16.72
2016-07-07,16.72
2016-07-08,16.72
2016-07-09,16.72
2016-07-10,16.72
2016-07-11,16.72
2016-07-12,16.72
2016-07-13,16.72
2016-07-14,16.72
2016-07-15,16.72
2016-07-16,16.72
2016-07-17,16.72
2016-07-18,16.72
2016-07-19,16.72
2016-07-20,16.72
2016-07-21,16.72
2016-07-22,16.72
2016-07-23,16.72
2016-07-24,16.72
2016-07-25,16.72
2016-07-26,16.72
2016-07-27,16.72
2016-07-28,16.72
2016-07-29,16.72
2016-07-30,16.72
2016-07-31,16.72
2016-08-01,16.86
2016-08-02,16.86
2016-08-03,16.86
2016-08-04,16.86
2016-08-05,16.86
2016-08-06,16.86
2016-08-07,16.86
2016-08-08,16.86
2016-08-09,16.86
2016-08-10,16.86
2016-08-11,16.86
2016-08-12,16.86
2016-08-13,16.86
2016-08-14,16.86
2016-08-15,16.86
2016-08-16,16.86
2016-08-17,16.86
2016-08-18,16.86
2016-08-19,16.86
2016-08-20,16.86
2016-08-21,16.86
2016-08-22,16.86
2016-08-23,16.86
2016-08-24,16.86
2016-08-25,16.86
2016-08-26,16.86
2016-08-27,16.86
2016-08-28,16.86
2016-08-29,16.86
2016-08-30,16.86
2016-08-31,16.86
2016-09-01,17.21
2016-09-02,17.21
2016-09-03,17.21
2016-09-04,17.21
2016-09-05,17.21
2016-09-06,17.21
2016-09-07,17.21
2016-09-08,17.21
2016-09-09,17.21
2016-09-10,17.21
2016-09-11,17.21
2016-09-12,17.21
2016-09-13,17.21
2016-09-14,17.21
2016-09-15,17.21
2016-09-16,17.21
2016-09-17,17.21
2016-09-18,17.21
2016-09-19,17.21
2016-09-20,17.21
2016-09-21,17.21
2016-09-22,17.21
2016-09-23,17.21
2016-09-24,17.21
2016-09-25,17.21
2016-09-26,17.21
2016-09-27,17.21
2016-09-28,17.21
2016-09-29,17.21
2016-09-30,17.21
2016-10-01,15.77
2016-10-02,15.77
2016-10-03,15.77
2016-10-04,15.77
2016-10-05,15.77
2016-10-06,15.77
2016-10-07,15.77
2016-10-08,15.77
2016-10-09,15.77
2016-10-10,15.77
2016-10-11,15.77
2016-10-12,15.77
2016-10-13,15.77
2016-10-14,15.77
2016-10-15,15.77
2016-10-16,15.77
2016-10-17,15.77
2016-10-18,15.77
2016-10-19,15.77
2016-10-20,15.77
2016-10-21,15.77
2016-10-22,15.77
2016-10-23,15.77
2016-10-24,15.77
2016-10-25,15.77
2016-10-26,15.77
2016-10-27,15.77
2016-10-28,15.77
2016-10-29,15.77
2016-10-30,15.77
2016-10-31,15.77
2016-11-01,15.52
2016-11-02,15.52
2016-11-03,15.52
2016-11-04,15.52
2016-11-05,15.52
2016-11-06,15.52
2016-11-07,15.52
2016-11-08,15.52
2016-11-09,15.52
2016-11-10,15.52
2016-11-11,15.52
2016-11-12,15.52
2016-11-13,15.52
2016-11-14,15.52
2016-11-15,15.52
2016-11-16,15.52
2016-11-17,15.52
2016-11-18,15.52
2016-11-19,15.52
2016-11-20,15.52
2016-11-21,15.52
2016-11-22,15.52
2016-11-23,15.52
2016-11-24,15.52
2016-11-25,15.52
2016-11-26,15.52
2016-11-27,15.52
2016-11-28,15.52
2016-11-29,15.52
2016-11-30,15.52
2016-12-01,15.36
2016-12-02,15.36
2016-12-03,15.36
2016-12-04,15.36
2016-12-05,15.36
2016-12-06,15.36
2016-12-07,15.36
2016-12-08,15.36
2016-12-09,15.36
2016-12-10,15.36
2016-12-11,15.36
2016-12-12,15.36
2016-12-13,15.36
2016-12-14,15.36
2016-12-15,15.36
2016-12-16,15.36
2016-12-17,15.36
2016-12-18,15.36
2016-12-19,15.36
2016-12-20,15.36
2016-12-21,15.36
2016-12-22,15.36
2016-12-23,15.36
2016-12-24,15.36
2016-12-25,15.36
2016-12-26,15.36
2016-12-27,15.36
2016-12-28,15.36
2016-12-29,15.36
2016-12-30,15.36
2016-12-31,15.36
2017-01-01,13.35
2017-01-02,13.35
2017-01-03,13.35
2017-01-04,13.35
2017-01-05,13.35
2017-01-06,13.35
2017-01-07,13.35
2017-01-08,13.35
2017-01-09,13.35
2017-01-10,13.35
2017-01-11,13.35
2017-01-12,13.35
2017-01-13,13.35
2017-01-14,13.35
2017-01-15,13.35
2017-01-16,13.35
2017-01-17,13.35
2017-01-18,13.35
2017-01-19,13.35
2017-01-20,13.35
2017-01-21,13.35
2017-01-22,13.35
2017-01-23,13.35
2017-01-24,13.35
2017-01-25,13.35
2017-01-26,13.35
2017-01-27,13.35
2017-01-28,13.35
2017-01-29,13.35
2017-01-30,13.35
2017-01-31,13.35
2017-02-01,13.24
2017-02-02,13.24
2017-02-03,13.24
2017-02-04,13.24
2017-02-05,13.24
2017-02-06,13.24
2017-02-07,13.24
2017-02-08,13.24
2017-02-09,13.24
2017-02-10,13.24
2017-02-11,13.24
2017-02-12,13.24
2017-02-13,13.24
2017-02-14,13.24
2017-02-15,13.24
2017-02-16,13.24
2017-02-17,13.24
2017-02-18,13.24
2017-02-19,13.24
2017-02-20,13.24
2017-02-21,13.24
2017-02-22,13.24
2017-02-23,13.24
2017-02-24,13.24
2017-02-25,13.24
2017-02-26,13.24
2017-02-27,13.24
2017-02-28,13.24
2017-03-01,12.78
2017-03-02,12.78
2017-03-03,12.78
2017-03-04,12.78
2017-03-05,12.78
2017-03-06,12.78
2017-03-07,12.78
2017-03-08,12.78
2017-03-09,12.78
2017-03-10,12.78
2017-03-11,12.78
2017-03-12,12.78
2017-03-13,12.78
2017-03-14,12.78
2017-03-15,12.78
2017-03-16,12.78
2017-03-17,12.78
2017-03-18,12.78
2017-03-19,12.78
2017-03-20,12.78
2017-03-21,12.78
2017-03-22,12.78
2017-03-23,12.78
2017-03-24,12.78
2017-03-25,12.78
2017-03-26,12.78
2017-03-27,12.78
2017-03-28,12.78
2017-03-29,12.78
2017-03-30,12.78
2017-03-31,12.78
2017-04-01,13.04
2017-04-02,13.04
2017-04-03,13.04
2017-04-04,13.04
2017-04-05,13.04
2017-04-06,13.04
2017-04-07,13.04
2017-04-08,13.04
2017-04-09,13.04
2017-04-10,13.04
2017-04-11,13.04
2017-04-12,13.04
2017-04-13,13.04
2017-04-14,13.04
2017-04-15,13.04
2017-04-16,13.04
2017-04-17,13.04
2017-04-18,13.04
2017-04-19,13.04
2017-04-20,13.04
2017-04-21,13.04
2017-04-22,13.04
2017-04-23,13.04
2017-04-24,13.04
2017-04-25,13.04
2017-04-26,13.04
2017-04-27,13.04
2017-04-28,13.04
2017-04-29,13.04
2017-04-30,13.04
2017-05-01,12.58
2017-05-02,12.58
2017-05-03,12.58
2017-05-04,12.58
2017-05-05,12.58
2017-05-06,12.58
2017-05-07,12.58
2017-05-08,12.58
2017-05-09,12.58
2017-05-10,12.58
2017-05-11,12.58
2017-05-12,12.58
2017-05-13,12.58
2017-05-14,12.58
2017-05-15,12.58
2017-05-16,12.58
2017-05-17,12.58
2017-05-18,12.58
2017-05-19,12.58
2017-05-20,12.58
2017-05-21,12.58
2017-05-22,12.58
2017-05-23,12.58
2017-05-24,12.58
2017-05-25,12.58
2017-05-26,12.58
2017-05-27,12.58
2017-05-28,12.58
2017-05-29,12.58
2017-05-30,12.58
2017-05-31,12.58
2017-06-01,12.1
2017-06-02,12.1
2017-06-03,12.1
2017-06-04,12.1
2017-06-05,12.1
2017-06-06,12.1
2017-06-07,12.1
2017-06-08,12.1
2017-06-09,12.1
2017-06-10,12.1
2017-06-11,12.1
2017-06-12,12.1
2017-06-13,12.1
2017-06-14,12.1
2017-06-15,12.1
2017-06-16,12.1
2017-06-17,12.1
2017-06-18,12.1
2017-06-19,12.1
2017-06-20,12.1
2017-06-21,12.1
2017-06-22,12.1
2017-06-23,12.1
2017-06-24,12.1
2017-06-25,12.1
2017-06-26,12.1
2017-06-27,12.1
2017-06-28,12.1
2017-06-29,12.1
2017-06-30,12.1
2017-07-01,11.86
2017-07-02,11.86
2017-07-03,11.86
2017-07-04,11.86
2017-07-05,11.86
2017-07-06,11.86
2017-07-07,11.86
2017-07-08,11.86
2017-07-09,11.86
2017-07-10,11.86
2017-07-11,11.86
2017-07-12,11.86
2017-07-13,11.86
2017-07-14,11.86
2017-07-15,11.86
2017-07-16,11.86
2017-07-17,11.86
2017-07-18,11.86
2017-07-19,11.86
2017-07-20,11.86
2017-07-21,11.86
2017-07-22,11.86
2017-07-23,11.86
2017-07-24,11.86
2017-07-25,11.86
2017-07-26,11.86
2017-07-27,11.86
2017-07-28,11.86
2017-07-29,11.86
2017-07-30,11.86
2017-07-31,11.86
2017-08-01,12.34
2017-08-02,12.34
2017-08-03,12.34
2017-08-04,12.34
2017-08-05,12.34
2017-08-06,12.34
2017-08-07,12.34
2017-08-08,12.34
2017-08-09,12.34
2017-08-10,12.34
2017-08-11,12.34
2017-08-12,12.34
2017-08-13,12.34
2017-08-14,12.34
2017-08-15,12.34
2017-08-16,12.34
2017-08-17,12.34
2017-08-18,12.34
2017-08-19,12.34
2017-08-20,12.34
2017-08-21,12.34
2017-08-22,12.34
2017-08-23,12.34
2017-08-24,12.34
2017-08-25,12.34
2017-08-26,12.34
2017-08-27,12.34
2017-08-28,12.34
2017-08-29,12.34
2017-08-30,12.34
2017-08-31,12.34
2017-09-01,12.17
2017-09-02,12.17
2017-09-03,12.17
2017-09-04,12.17
2017-09-05,12.17
2017-09-06,12.17
2017-09-07,12.17
2017-09-08,12.17
2017-09-09,12.17
2017-09-10,12.17
2017-09-11,12.17
2017-09-12,12.17
2017-09-13,12.17
2017-09-14,12.17
2017-09-15,12.17
2017-09-16,12.17
2017-09-17,12.17
2017-09-18,12.17
2017-09-19,12.17
2017-09-20,12.17
2017-09-21,12.17
2017-09-22,12.17
2017-09-23,12.17
2017-09-24,12.17
2017-09-25,12.17
2017-09-26,12.17
2017-09-27,12.17
2017-09-28,12.17
2017-09-29,12.17
2017-09-30,12.17
2017-10-01,11.64
2017-10-02,11.64
2017-10-03,11.64
2017-10-04,11.64
2017-10-05,11.64
2017-10-06,11.64
2017-10-07,11.64
2017-10-08,11.64
2017-10-09,11.64
2017-10-10,11.64
2017-10-11,11.64
2017-10-12,11.64
2017-10-13,11.64
2017-10-14,11.64
2017-10-15,11.64
2017-10-16,11.64
2017-10-17,11.64
2017-10-18,11.64
2017-10-19,11.64
2017-10-20,11.64
2017-10-21,11.64
2017-10-22,11.64
2017-10-23,11.64
2017-10-24,11.64
2017-10-25,11.64
2017-10-26,11.64
2017-10-27,11.64
2017-10-28,11.64
2017-10-29,11.64
2017-10-30,11.64
2017-10-31,11.64
2017-11-01,11.74
2017-11-02,11.74
2017-11-03,11.74
2017-11-04,11.74
2017-11-05,11.74
2017-11-06,11.74
2017-11-07,11.74
2017-11-08,11.74
2017-11-09,11.74
2017-11-10,11.74
2017-11-11,11.74
2017-11-12,11.74
2017-11-13,11.74
2017-11-14,11.74
2017-11-15,11.74
2017-11-16,11.74
2017-11-17,11.74
2017-11-18,11.74
2017-11-19,11.74
2017-11-20,11.74
2017-11-21,11.74
2017-11-22,11.74
2017-11-23,11.74
2017-11-24,11.74
2017-11-25,11.74
2017-11-26,11.74
2017-11-27,11.74
2017-11-28,11.74
2017-11-29,11.74
2017-11-30,11.74
2017-12-01,11.82
2017-12-02,11.82
2017-12-03,11.82
2017-12-04,11.82
2017-12-05,11.82
2017-12-06,11.82
2017-12-07,11.82
2017-12-08,11.82
2017-12-09,11.82
2017-12-10,11.82
2017-12-11,11.82
2017-12-12,11.82
2017-12-13,11.82
2017-12-14,11.82
2017-12-15,11.82
2017-12-16,11.82
2017-12-17,11.82
2017-12-18,11.82
2017-12-19,11.82
2017-12-20,11.82
2017-12-21,11.82
2017-12-22,11.82
2017-12-23,11.82
2017-12-24,11.82
2017-12-25,11.82
2017-12-26,11.82
2017-12-27,11.82
2017-12-28,11.82
2017-12-29,11.82
2017-12-30,11.82
2017-12-31,11.82
2018-01-01,10.35
2018-01-02,10.35
2018-01-03,10.35
2018-01-04,10.35
2018-01-05,10.35
2018-01-06,10.35
2018-01-07,10.35
2018-01-08,10.35
2018-01-09,10.35
2018-01-10,10.35
2018-01-11,10.35
2018-01-12,10.35
2018-01-13,10.35
2018-01-14,10.35
2018-01-15,10.35
2018-01-16,10.35
2018-01-17,10.35
2018-01-18,10.35
2018-01-19,10.35
2018-01-20,10.35
2018-01-21,10.35
2018-01-22,10.35
2018-01-23,10.35
2018-01-24,10.35
2018-01-25,10.35
2018-01-26,10.35
2018-01-27,10.35
2018-01-28,10.35
2018-01-29,10.35
2018-01-30,10.35
2018-01-31,10.35
2018-02-01,9.91
2018-02-02,9.91
2018-02-03,9.91
2018-02-04,9.91
2018-02-05,9.91
2018-02-06,9.91
2018-02-07,9.91
2018-02-08,9.91
2018-02-09,9.91
2018-02-10,9.91
2018-02-11,9.91
2018-02-12,9.91
2018-02-13,9.91
2018-02-14,9.91
2018-02-15,9.91
2018-02-16,9.91
2018-02-17,9.91
2018-02-18,9.91
2018-02-19,9.91
2018-02-20,9.91
2018-02-21,9.91
2018-02-22,9.91
2018-02-23,9.91
2018-02-24,9.91
2018-02-25,9.91
2018-02-26,9.91
2018-02-27,9.91
2018-02-28,9.91
2018-03-01,8.96
2018-03-02,8.96
2018-03-03,8.96
2018-03-04,8.96
2018-03-05,8.96
2018-03-06,8.96
2018-03-07,8.96
2018-03-08,8.96
2018-03-09,8.96
2018-03-10,8.96
2018-03-11,8.96
2018-03-12,8.96
2018-03-13,8.96
2018-03-14,8.96
2018-03-15,8.96
2018-03-16,8.96
2018-03-17,8.96
2018-03-18,8.96
2018-03-19,8.96
2018-03-20,8.96
2018-03-21,8.96
2018-03-22,8.96
2018-03-23,8.96
2018-03-24,8.96
2018-03-25,8.96
2018-03-26,8.96
2018-03-27,8.96
2018-03-28,8.96
2018-03-29,8.96
2018-03-30,8.96
2018-03-31,8.96
2018-04-01,7.96
2018-04-02,7.96
2018-04-03,7.96
2018-04-04,7.96
2018-04-05,7.96
2018-04-06,7.96
2018-04-07,7.96
2018-04-08,7.96
2018-04-09,7.96
2018-04-10,7.96
2018-04-11,7.96
2018-04-12,7.96
2018-04-13,7.96
2018-04-14,7.96
2018-04-15,7.96
2018-04-16,7.96
2018-04-17,7.96
2018-04-18,7.96
2018-04-19,7.96
2018-04-20,7.96
2018-04-21,7.96
2018-04-22,7.96
2018-04-23,7.96
2018-04-24,7.96
2018-04-25,7.96
2018-04-26,7.96
2018-04-27,7.96
2018-04-28,7.96
2018-04-29,7.96
2018-04-30,7.96
2018-05-01,7.78
2018-05-02,7.78
2018-05-03,7.78
2018-05-04,7.78
2018-05-05,7.78
2018-05-06,7.78
2018-05-07,7.78
2018-05-08,7.78
2018-05-09,7.78
2018-05-10,7.78
2018-05-11,7.78
2018-05-12,7.78
2018-05-13,7.78
2018-05-14,7.78
2018-05-15,7.78
2018-05-16,7.78
2018-05-17,7.78
2018-05-18,7.78
2018-05-19,7.78
2018-05-20,7.78
2018-05-21,7.78
2018-05-22,7.78
2018-05-23,7.78
2018-05-24,7.78
2018-05-25,7.78
2018-05-26,7.78
2018-05-27,7.78
2018-05-28,7.78
2018-05-29,7.78
2018-05-30,7.78
2018-05-31,7.78
2018-06-01,7.48
2018-06-02,7.48
2018-06-03,7.48
2018-06-04,7.48
2018-06-05,7.48
2018-06-06,7.48
2018-06-07,7.48
2018-06-08,7.48
2018-06-09,7.48
2018-06-10,7.48
2018-06-11,7.48
2018-06-12,7.48
2018-06-13,7.48
2018-06-14,7.48
2018-06-15,7.48
2018-06-16,7.48
2018-06-17,7.48
2018-06-18,7.48
2018-06-19,7.48
2018-06-20,7.48
2018-06-21,7.48
2018-06-22,7.48
2018-06-23,7.48
2018-06-24,7.48
2018-06-25,7.48
2018-06-26,7.48
2018-06-27,7.48
2018-06-28,7.48
2018-06-29,7.48
2018-06-30,7.48
2018-07-01,7.18
2018-07-02,7.18
2018-07-03,7.18
2018-07-04,7.18
2018-07-05,7.18
2018-07-06,7.18
2018-07-07,7.18
2018-07-08,7.18
2018-07-09,7.18
2018-07-10,7.18
2018-07-11,7.18
2018-07-12,7.18
2018-07-13,7.18
2018-07-14,7.18
2018-07-15,7.18
2018-07-16,7.18
2018-07-17,7.18
2018-07-18,7.18
2018-07-19,7.18
2018-07-20,7.18
2018-07-21,7.18
2018-07-22,7.18
2018-07-23,7.18
2018-07-24,7.18
2018-07-25,7.18
2018-07-26,7.18
2018-07-27,7.18
2018-07-28,7.18
2018-07-29,7.18
2018-07-30,7.18
2018-07-31,7.18
2018-08-01,7.63
2018-08-02,7.63
2018-08-03,7.63
2018-08-04,7.63
2018-08-05,7.63
2018-08-06,7.63
2018-08-07,7.63
2018-08-08,7.63
2018-08-09,7.63
2018-08-10,7.63
2018-08-11,7.63
2018-08-12,7.63
2018-08-13,7.63
2018-08-14,7.63
2018-08-15,7.63
2018-08-16,7.63
2018-08-17,7.63
2018-08-18,7.63
2018-08-19,7.63
2018-08-20,7.63
2018-08-21,7.63
2018-08-22,7.63
2018-08-23,7.63
2018-08-24,7.63
2018-08-25,7.63
2018-08-26,7.63
2018-08-27,7.63
2018-08-28,7.63
2018-08-29,7.63
2018-08-30,7.63
2018-08-31,7.63
2018-09-01,7.72
2018-09-02,7.72
2018-09-03,7.72
2018-09-04,7.72
2018-09-05,7.72
2018-09-06,7.72
2018-09-07,7.72
2018-09-08,7.72
2018-09-09,7.72
2018-09-10,7.72
2018-09-11,7.72
2018-09-12,7.72
2018-09-13,7.72
2018-09-14,7.72
2018-09-15,7.72
2018-09-16,7.72
2018-09-17,7.72
2018-09-18,7.72
2018-09-19,7.72
2018-09-20,7.72
2018-09-21,7.72
2018-09-22,7.72
2018-09-23,7.72
2018-09-24,7.72
2018-09-25,7.72
2018-09-26,7.72
2018-09-27,7.72
2018-09-28,7.72
2018-09-29,7.72
2018-09-30,7.72
2018-10-01,7.01
2018-10-02,7.01
2018-10-03,7.01
2018-10-04,7.01
2018-10-05,7.01
2018-10-06,7.01
2018-10-07,7.01
2018-10-08,7.01
2018-10-09,7.01
2018-10-10,7.01
2018-10-11,7.01
2018-10-12,7.01
2018-10-13,7.01
2018-10-14,7.01
2018-10-15,7.01
2018-10-16,7.01
2018-10-17,7.01
2018-10-18,7.01
2018-10-19,7.01
2018-10-20,7.01
2018-10-21,7.01
2018-10-22,7.01
2018-10-23,7.01
2018-10-24,7.01
2018-10-25,7.01
2018-10-26,7.01
2018-10-27,7.01
2018-10-28,7.01
2018-10-29,7.01
2018-10-30,7.01
2018-10-31,7.01
2018-11-01,6.31
2018-11-02,6.31
2018-11-03,6.31
2018-11-04,6.31
2018-11-05,6.31
2018-11-06,6.31
2018-11-07,6.31
2018-11-08,6.31
2018-11-09,6.31
2018-11-10,6.31
2018-11-11,6.31
2018-11-12,6.31
2018-11-13,6.31
2018-11-14,6.31
2018-11-15,6.31
2018-11-16,6.31
2018-11-17,6.31
2018-11-18,6.31
2018-11-19,6.31
2018-11-20,6.31
2018-11-21,6.31
2018-11-22,6.31
2018-11-23,6.31
2018-11-24,6.31
2018-11-25,6.31
2018-11-26,6.31
2018-11-27,6.31
2018-11-28,6.31
2018-11-29,6.31
2018-11-30,6.31
2018-12-01,5.8
2018-12-02,5.8
2018-12-03,5.8
2018-12-04,5.8
2018-12-05,5.8
2018-12-06,5.8
2018-12-07,5.8
2018-12-08,5.8
2018-12-09,5.8
2018-12-10,5.8
2018-12-11,5.8
2018-12-12,5.8
2018-12-13,5.8
2018-12-14,5.8
2018-12-15,5.8
2018-12-16,5.8
2018-12-17,5.8
2018-12-18,5.8
2018-12-19,5.8
2018-12-20,5.8
2018-12-21,5.8
2018-12-22,5.8
2018-12-23,5.8
2018-12-24,5.8
2018-12-25,5.8
2018-12-26,5.8
2018-12-27,5.8
2018-12-28,5.8
2018-12-29,5.8
2018-12-30,5.8
2018-12-31,5.8
2019-01-01,5.88
2019-01-02,5.88
2019-01-03,5.88
2019-01-04,5.88
2019-01-05,5.88
2019-01-06,5.88
2019-01-07,5.88
2019-01-08,5.88
2019-01-09,5.88
2019-01-10,5.88
2019-01-11,5.88
2019-01-12,5.88
2019-01-13,5.88
2019-01-14,5.88
2019-01-15,5.88
2019-01-16,5.88
2019-01-17,5.88
2019-01-18,5.88
2019-01-19,5.88
2019-01-20,5.88
2019-01-21,5.88
2019-01-22,5.88
2019-01-23,5.88
2019-01-24,5.88
2019-01-25,5.88
2019-01-26,5.88
2019-01-27,5.88
2019-01-28,5.88
2019-01-29,5.88
2019-01-30,5.88
2019-01-31,5.88
2019-02-01,6.09
2019-02-02,6.09
2019-02-03,6.09
2019-02-04,6.09
2019-02-05,6.09
2019-02-06,6.09
2019-02-07,6.09
2019-02-08,6.09
2019-02-09,6.09
2019-02-10,6.09
2019-02-11,6.09
2019-02-12,6.09
2019-02-13,6.09
2019-02-14,6.09
2019-02-15,6.09
2019-02-16,6.09
2019-02-17,6.09
2019-02-18,6.09
2019-02-19,6.09
2019-02-20,6.09
2019-02-21,6.09
2019-02-22,6.09
2019-02-23,6.09
2019-02-24,6.09
2019-02-25,6.09
2019-02-26,6.09
2019-02-27,6.09
2019-02-28,6.09
2019-03-01,6.53
2019-03-02,6.53
2019-03-03,6.53
2019-03-04,6.53
2019-03-05,6.53
2019-03-06,6.53
2019-03-07,6.53
2019-03-08,6.53
2019-03-09,6.53
2019-03-10,6.53
2019-03-11,6.53
2019-03-12,6.53
2019-03-13,6.53
2019-03-14,6.53
2019-03-15,6.53
2019-03-16,6.53
2019-03-17,6.53
2019-03-18,6.53
2019-03-19,6.53
2019-03-20,6.53
2019-03-21,6.53
2019-03-22,6.53
2019-03-23,6.53
2019-03-24,6.53
2019-03-25,6.53
2019-03-26,6.53
2019-03-27,6.53
2019-03-28,6.53
2019-03-29,6.53
2019-03-30,6.53
2019-03-31,6.53
2019-04-01,6.46
2019-04-02,6.46
2019-04-03,6.46
2019-04-04,6.46
2019-04-05,6.46
2019-04-06,6.46
2019-04-07,6.46
2019-04-08,6.46
2019-04-09,6.46
2019-04-10,6.46
2019-04-11,6.46
2019-04-12,6.46
2019-04-13,6.46
2019-04-14,6.46
2019-04-15,6.46
2019-04-16,6.46
2019-04-17,6.46
2019-04-18,6.46
2019-04-19,6.46
2019-04-20,6.46
2019-04-21,6.46
2019-04-22,6.46
2019-04-23,6.46
2019-04-24,6.46
2019-04-25,6.46
2019-04-26,6.46
2019-04-27,6.46
2019-04-28,6.46
2019-04-29,6.46
2019-04-30,6.46
2019-05-01,7.02
2019-05-02,7.02
2019-05-03,7.02
2019-05-04,7.02
2019-05-05,7.02
2019-05-06,7.02
2019-05-07,7.02
2019-05-08,7.02
2019-05-09,7.02
2019-05-10,7.02
2019-05-11,7.02
2019-05-12,7.02
2019-05-13,7.02
2019-05-14,7.02
2019-05-15,7.02
2019-05-16,7.02
2019-05-17,7.02
2019-05-18,7.02
2019-05-19,7.02
2019-05-20,7.02
2019-05-21,7.02
2019-05-22,7.02
2019-05-23,7.02
2019-05-24,7.02
2019-05-25,7.02
2019-05-26,7.02
2019-05-27,7.02
2019-05-28,7.02
2019-05-29,7.02
2019-05-30,7.02
2019-05-31,7.02
2019-06-01,7.5
2019-06-02,7.5
2019-06-03,7.5
2019-06-04,7.5
2019-06-05,7.5
2019-06-06,7.5
2019-06-07,7.5
2019-06-08,7.5
2019-06-09,7.5
2019-06-10,7.5
2019-06-11,7.5
2019-06-12,7.5
2019-06-13,7.5
2019-06-14,7.5
2019-06-15,7.5
2019-06-16,7.5
2019-06-17,7.5
2019-06-18,7.5
2019-06-19,7.5
2019-06-20,7.5
2019-06-21,7.5
2019-06-22,7.5
2019-06-23,7.5
2019-06-24,7.5
2019-06-25,7.5
2019-06-26,7.5
2019-06-27,7.5
2019-06-28,7.5
2019-06-29,7.5
2019-06-30,7.5
2019-07-01,7.49
2019-07-02,7.49
2019-07-03,7.49
2019-07-04,7.49
2019-07-05,7.49
2019-07-06,7.49
2019-07-07,7.49
2019-07-08,7.49
2019-07-09,7.49
2019-07-10,7.49
2019-07-11,7.49
2019-07-12,7.49
2019-07-13,7.49
2019-07-14,7.49
2019-07-15,7.49
2019-07-16,7.49
2019-07-17,7.49
2019-07-18,7.49
2019-07-19,7.49
2019-07-20,7.49
2019-07-21,7.49
2019-07-22,7.49
2019-07-23,7.49
2019-07-24,7.49
2019-07-25,7.49
2019-07-26,7.49
2019-07-27,7.49
2019-07-28,7.49
2019-07-29,7.49
2019-07-30,7.49
2019-07-31,7.49
2019-08-01,7.7
2019-08-02,7.7
2019-08-03,7.7
2019-08-04,7.7
2019-08-05,7.7
2019-08-06,7.7
2019-08-07,7.7
2019-08-08,7.7
2019-08-09,7.7
2019-08-10,7.7
2019-08-11,7.7
2019-08-12,7.7
2019-08-13,7.7
2019-08-14,7.7
2019-08-15,7.7
2019-08-16,7.7
2019-08-17,7.7
2019-08-18,7.7
2019-08-19,7.7
2019-08-20,7.7
2019-08-21,7.7
2019-08-22,7.7
2019-08-23,7.7
2019-08-24,7.7
2019-08-25,7.7
2019-08-26,7.7
2019-08-27,7.7
2019-08-28,7.7
2019-08-29,7.7
2019-08-30,7.7
2019-08-31,7.7
2019-09-01,7.56
2019-09-02,7.56
2019-09-03,7.56
2019-09-04,7.56
2019-09-05,7.56
2019-09-06,7.56
2019-09-07,7.56
2019-09-08,7.56
2019-09-09,7.56
2019-09-10,7.56
2019-09-11,7.56
2019-09-12,7.56
2019-09-13,7.56
2019-09-14,7.56
2019-09-15,7.56
2019-09-16,7.56
2019-09-17,7.56
2019-09-18,7.56
2019-09-19,7.56
2019-09-20,7.56
2019-09-21,7.56
2019-09-22,7.56
2019-09-23,7.56
2019-09-24,7.56
2019-09-25,7.56
2019-09-26,7.56
2019-09-27,7.56
2019-09-28,7.56
2019-09-29,7.56
2019-09-30,7.56
2019-10-01,7.71
2019-10-02,7.71
2019-10-03,7.71
2019-10-04,7.71
2019-10-05,7.71
2019-10-06,7.71
2019-10-07,7.71
2019-10-08,7.71
2019-10-09,7.71
2019-10-10,7.71
2019-10-11,7.71
2019-10-12,7.71
2019-10-13,7.71
2019-10-14,7.71
2019-10-15,7.71
2019-10-16,7.71
2019-10-17,7.71
2019-10-18,7.71
2019-10-19,7.71
2019-10-20,7.71
2019-10-21,7.71
2019-10-22,7.71
2019-10-23,7.71
2019-10-24,7.71
2019-10-25,7.71
2019-10-26,7.71
2019-10-27,7.71
2019-10-28,7.71
2019-10-29,7.71
2019-10-30,7.71
2019-10-31,7.71
2019-11-01,8.16
2019-11-02,8.16
2019-11-03,8.16
2019-11-04,8.16
2019-11-05,8.16
2019-11-06,8.16
2019-11-07,8.16
2019-11-08,8.16
2019-11-09,8.16
2019-11-10,8.16
2019-11-11,8.16
2019-11-12,8.16
2019-11-13,8.16
2019-11-14,8.16
2019-11-15,8.16
2019-11-16,8.16
2019-11-17,8.16
2019-11-18,8.16
2019-11-19,8.16
2019-11-20,8.16
2019-11-21,8.16
2019-11-22,8.16
2019-11-23,8.16
2019-11-24,8.16
2019-11-25,8.16
2019-11-26,8.16
2019-11-27,8.16
2019-11-28,8.16
